,word,Total,topic,subtopic,subsubtopic,CEFR_level
12902,relatable,,Notions,"Change, cause and effect",cause_and_effect,c2
12903,repercussion,52.0,Notions,"Change, cause and effect",cause_and_effect,c2
12904,responsible,6274.0,Notions,"Change, cause and effect",cause_and_effect,b2
12905,result,51874.0,Notions,"Change, cause and effect",cause_and_effect,a1
12906,result,51874.0,Notions,"Change, cause and effect",cause_and_effect,b1
12907,ripple effect,,Notions,"Change, cause and effect",cause_and_effect,c2
12908,rise,28561.0,Notions,"Change, cause and effect",change,a2
12909,rise,28561.0,Notions,"Change, cause and effect",change,b1
12910,rocket,767.0,Notions,"Change, cause and effect",change,c1
12911,root,20177.0,Notions,"Change, cause and effect",cause_and_effect,b2
12912,secondary,4675.0,Notions,"Change, cause and effect",cause_and_effect,b2
12913,serve,20275.0,Notions,"Change, cause and effect",cause_and_effect,c2
12914,set off,,Notions,"Change, cause and effect",cause_and_effect,c2
12915,shoot up,,Notions,"Change, cause and effect",change,c1
12916,side effect,,Notions,"Change, cause and effect",cause_and_effect,c1
12917,significant,3897.0,Notions,"Change, cause and effect",change,b2
12918,significantly,702.0,Notions,"Change, cause and effect",change,b2
12919,sink,5826.0,Notions,"Change, cause and effect",change,c1
12920,spawn,429.0,Notions,"Change, cause and effect",cause_and_effect,c2
12921,spike,1893.0,Notions,"Change, cause and effect",change,c2
12922,spike,1893.0,Notions,"Change, cause and effect",change,c2
12923,spiral,1971.0,Notions,"Change, cause and effect",change,c1
12924,spiral,1971.0,Notions,"Change, cause and effect",change,c1
12925,spiral down,,Notions,"Change, cause and effect",change,c2
12926,spiral downward,,Notions,"Change, cause and effect",change,c2
12927,spiral downwards,,Notions,"Change, cause and effect",change,c2
12928,stem from,,Notions,"Change, cause and effect",cause_and_effect,c1
12929,surge,651.0,Notions,"Change, cause and effect",change,c1
12930,surge,651.0,Notions,"Change, cause and effect",change,c1
12931,take effect,,Notions,"Change, cause and effect",cause_and_effect,c2
12932,thereby,8590.0,Notions,"Change, cause and effect",cause_and_effect,c1
12933,therefore,91330.0,Notions,"Change, cause and effect",cause_and_effect,b1
12934,therein lies…,,Notions,"Change, cause and effect",cause_and_effect,c2
12935,thereupon,4235.0,Notions,"Change, cause and effect",cause_and_effect,c2
12936,thus,125369.0,Notions,"Change, cause and effect",cause_and_effect,b2
12937,trend,823.0,Notions,"Change, cause and effect",change,b1
12938,trigger,1147.0,Notions,"Change, cause and effect",cause_and_effect,b2
12939,trigger,1147.0,Notions,"Change, cause and effect",cause_and_effect,c1
12940,underlie,157.0,Notions,"Change, cause and effect",cause_and_effect,c1
12941,upshot,277.0,Notions,"Change, cause and effect",cause_and_effect,c2
12942,upsurge,1.0,Notions,"Change, cause and effect",change,c2
12943,upswing,9.0,Notions,"Change, cause and effect",change,c2
12944,upturn,27.0,Notions,"Change, cause and effect",change,c2
12945,upward,5950.0,Notions,"Change, cause and effect",change,c1
12946,upwards,5372.0,Notions,"Change, cause and effect",change,b2
12947,whereby,5655.0,Notions,"Change, cause and effect",cause_and_effect,c1
12948,whereupon,4117.0,Notions,"Change, cause and effect",cause_and_effect,c2
12949,’cause,,Notions,"Change, cause and effect",cause_and_effect,c1
12950,acutely,528.0,Notions,Danger,involving_danger,c1
12951,adventure,12076.0,Notions,Danger,dangerous_people_things,a2
12952,adventurous,1227.0,Notions,Danger,involving_danger,b2
12953,afraid,18224.0,Notions,Danger,involving_danger,a1
12954,alarm,7661.0,Notions,Danger,preventing_danger,b1
12955,alarmed,4535.0,Notions,Danger,involving_danger,b2
12956,a leap in the dark,,Notions,Danger,dangerous_people_things,c2
12957,alert,2075.0,Notions,Danger,preventing_danger,c1
12958,alert,2075.0,Notions,Danger,dangerous_people_things,c1
12959,alert,2075.0,Notions,Danger,preventing_danger,c1
12960,a marked man/woman,,Notions,Danger,involving_danger,c2
12961,an accident/a disaster waiting to happen,,Notions,Danger,dangerous_people_things,c2
12962,antics,,Notions,Danger,involving_danger,c2
12963,at-risk,,Notions,Danger,involving_danger,b2
12964,at risk,,Notions,Danger,involving_danger,b1
12965,avert,1207.0,Notions,Danger,preventing_danger,c1
12966,be on the lookout (for somebody/something),,Notions,Danger,preventing_danger,c2
12967,be on the razor’s edge,,Notions,Danger,involving_danger,c2
12968,be on the watch (for somebody/something),,Notions,Danger,preventing_danger,c2
12969,be on your guard,,Notions,Danger,preventing_danger,c2
12970,beware,2197.0,Notions,Danger,involving_danger,c1
12971,boil over,,Notions,Danger,involving_danger,c2
12972,boil up,,Notions,Danger,involving_danger,c2
12973,breakneck,145.0,Notions,Danger,involving_danger,c2
12974,brink,1353.0,Notions,Danger,involving_danger,c2
12975,cancer,996.0,Notions,Danger,dangerous_people_things,c2
12976,canker,415.0,Notions,Danger,dangerous_people_things,c2
12977,caper,662.0,Notions,Danger,dangerous_people_things,c2
12978,caution,4033.0,Notions,Danger,preventing_danger,c1
12979,caution,4033.0,Notions,Danger,involving_danger,c1
12980,chance,24709.0,Notions,Danger,dangerous_people_things,a2
12981,close,51921.0,Notions,Danger,involving_danger,c2
12982,compromise,2769.0,Notions,Danger,involving_danger,c1
12983,critical,7091.0,Notions,Danger,involving_danger,b2
12984,critically,460.0,Notions,Danger,involving_danger,b2
12985,danger,29723.0,Notions,Danger,involving_danger,a2
12986,dangerous,13954.0,Notions,Danger,involving_danger,a1
12987,dangerously,811.0,Notions,Danger,involving_danger,b1
12988,dare,11196.0,Notions,Danger,involving_danger,c1
12989,dare,11196.0,Notions,Danger,dangerous_people_things,c1
12990,daredevil,122.0,Notions,Danger,involving_danger,c2
12991,daredevil,122.0,Notions,Danger,involving_danger,c2
12992,daring,4698.0,Notions,Danger,involving_danger,b2
12993,daringly,70.0,Notions,Danger,involving_danger,b2
12994,deadly,5060.0,Notions,Danger,involving_danger,b2
12995,death trap,,Notions,Danger,dangerous_people_things,c2
12996,desperate,6219.0,Notions,Danger,involving_danger,b2
12997,dice with death,,Notions,Danger,involving_danger,c2
12998,dicey,51.0,Notions,Danger,involving_danger,c2
12999,discretion is the better part of valour,,Notions,Danger,preventing_danger,c2
13000,distress,7197.0,Notions,Danger,dangerous_people_things,c1
13001,dodgy,8.0,Notions,Danger,involving_danger,c2
13002,do something at your (own) peril,,Notions,Danger,preventing_danger,c2
13003,do something at your own risk,,Notions,Danger,involving_danger,c2
13004,early warning,,Notions,Danger,preventing_danger,c1
13005,emergency,2893.0,Notions,Danger,dangerous_people_things,b1
13006,escapade,253.0,Notions,Danger,dangerous_people_things,c2
13007,escape,23426.0,Notions,Danger,preventing_danger,b1
13008,escape,23426.0,Notions,Danger,preventing_danger,b1
13009,evacuate,518.0,Notions,Danger,preventing_danger,c1
13010,evacuation,1127.0,Notions,Danger,preventing_danger,c1
13011,evacuee,2.0,Notions,Danger,preventing_danger,c2
13012,eventful,713.0,Notions,Danger,involving_danger,c1
13013,explode,401.0,Notions,Danger,involving_danger,c2
13014,flee,2416.0,Notions,Danger,preventing_danger,c1
13015,flight,13437.0,Notions,Danger,preventing_danger,c2
13016,flirt with,,Notions,Danger,involving_danger,c2
13017,foghorn,43.0,Notions,Danger,preventing_danger,c2
13018,foreboding,777.0,Notions,Danger,involving_danger,c2
13019,foreboding,777.0,Notions,Danger,involving_danger,c2
13020,forewarned is forearmed,,Notions,Danger,preventing_danger,c2
13021,for fear of something/of doing something,,Notions,Danger,preventing_danger,c1
13022,Frankenstein,,Notions,Danger,dangerous_people_things,c2
13023,gamble,427.0,Notions,Danger,involving_danger,c1
13024,gamble,427.0,Notions,Danger,dangerous_people_things,c1
13025,gamble on,,Notions,Danger,involving_danger,c2
13026,gamble on doing,,Notions,Danger,involving_danger,c2
13027,gambler,797.0,Notions,Danger,involving_danger,c1
13028,game,27028.0,Notions,Danger,involving_danger,c2
13029,God/Heaven help somebody,,Notions,Danger,involving_danger,c2
13030,guard,22128.0,Notions,Danger,preventing_danger,b2
13031,guard,22128.0,Notions,Danger,preventing_danger,b1
13032,hairy,2455.0,Notions,Danger,involving_danger,c2
13033,hang by a hair/thread,,Notions,Danger,involving_danger,c2
13034,harmless,5282.0,Notions,Danger,preventing_danger,b2
13035,harmlessly,167.0,Notions,Danger,preventing_danger,b2
13036,hazard,2208.0,Notions,Danger,involving_danger,c1
13037,hazard,2208.0,Notions,Danger,involving_danger,c2
13038,hazardous,874.0,Notions,Danger,involving_danger,c1
13039,help,48824.0,Notions,Danger,preventing_danger,a1
13040,high-risk,,Notions,Danger,involving_danger,b2
13041,hold on,,Notions,Danger,involving_danger,c2
13042,hold out,,Notions,Danger,involving_danger,c2
13043,hot,25466.0,Notions,Danger,involving_danger,c2
13044,if the worst comes to the worst,,Notions,Danger,involving_danger,c2
13045,imperil,131.0,Notions,Danger,involving_danger,c2
13046,in a (tight) corner/spot,,Notions,Danger,dangerous_people_things,c2
13047,in a (tight) spot,,Notions,Danger,dangerous_people_things,c2
13048,in a (tight) spot/corner,,Notions,Danger,dangerous_people_things,c2
13049,in jeopardy,,Notions,Danger,involving_danger,c2
13050,insane,2118.0,Notions,Danger,involving_danger,c2
13051,insanity,1740.0,Notions,Danger,dangerous_people_things,c2
13052,in the face of something,,Notions,Danger,involving_danger,c1
13053,jungle,5144.0,Notions,Danger,dangerous_people_things,c2
13054,(like) a lamb/lambs to the slaughter,,Notions,Danger,involving_danger,c2
13055,"live, etc. to tell the tale",,Notions,Danger,preventing_danger,c2
13056,look before you leap,,Notions,Danger,involving_danger,c2
13057,look out,,Notions,Danger,preventing_danger,b1
13058,low-risk,,Notions,Danger,involving_danger,b2
13059,lunatic,1106.0,Notions,Danger,dangerous_people_things,c2
13060,lurk,334.0,Notions,Danger,involving_danger,c2
13061,madcap,138.0,Notions,Danger,involving_danger,c2
13062,madness,3599.0,Notions,Danger,dangerous_people_things,c1
13063,maniac,453.0,Notions,Danger,involving_danger,c2
13064,maniac,453.0,Notions,Danger,dangerous_people_things,c2
13065,menace,2199.0,Notions,Danger,dangerous_people_things,c1
13066,menace,2199.0,Notions,Danger,involving_danger,c2
13067,menacing,985.0,Notions,Danger,involving_danger,c2
13068,mind,94242.0,Notions,Danger,preventing_danger,b1
13069,mind out,,Notions,Danger,preventing_danger,c2
13070,minefield,32.0,Notions,Danger,dangerous_people_things,c2
13071,nasty,1184.0,Notions,Danger,involving_danger,b2
13072,"nothing ventured, nothing gained",,Notions,Danger,involving_danger,c2
13073,off (your) guard,,Notions,Danger,involving_danger,c2
13074,parlous,56.0,Notions,Danger,involving_danger,c2
13075,peril,5087.0,Notions,Danger,involving_danger,c2
13076,perilous,2298.0,Notions,Danger,involving_danger,c2
13077,perilously,136.0,Notions,Danger,involving_danger,c2
13078,pitfall,340.0,Notions,Danger,involving_danger,c2
13079,play with fire,,Notions,Danger,involving_danger,c2
13080,powder keg,,Notions,Danger,dangerous_people_things,c2
13081,precarious,1073.0,Notions,Danger,involving_danger,c2
13082,precariously,40.0,Notions,Danger,involving_danger,c2
13083,precaution,5669.0,Notions,Danger,preventing_danger,c1
13084,precautionary,181.0,Notions,Danger,preventing_danger,c2
13085,presence of mind,,Notions,Danger,preventing_danger,c2
13086,pressure cooker,,Notions,Danger,dangerous_people_things,c2
13087,push things/it,,Notions,Danger,involving_danger,c2
13088,push your luck,,Notions,Danger,involving_danger,c2
13089,quagmire,192.0,Notions,Danger,dangerous_people_things,c2
13090,quicksand,394.0,Notions,Danger,dangerous_people_things,c2
13091,reckless,1863.0,Notions,Danger,involving_danger,c1
13092,recklessly,455.0,Notions,Danger,involving_danger,c1
13093,red alert,,Notions,Danger,preventing_danger,c2
13094,red flag,,Notions,Danger,preventing_danger,c2
13095,refuge,6160.0,Notions,Danger,preventing_danger,c1
13096,rescue,4338.0,Notions,Danger,preventing_danger,b2
13097,rescue,4338.0,Notions,Danger,preventing_danger,b2
13098,rescue dog,,Notions,Danger,preventing_danger,c1
13099,rescuer,192.0,Notions,Danger,preventing_danger,b2
13100,rescue worker,,Notions,Danger,preventing_danger,b2
13101,risk,8230.0,Notions,Danger,involving_danger,b1
13102,risk,8230.0,Notions,Danger,involving_danger,b1
13103,risk-averse,,Notions,Danger,preventing_danger,c2
13104,risk-taking,,Notions,Danger,involving_danger,c2
13105,safeguard,1297.0,Notions,Danger,preventing_danger,c1
13106,safety measure,,Notions,Danger,preventing_danger,b1
13107,sail close to the wind,,Notions,Danger,involving_danger,c2
13108,abandon,4311.0,Notions,Difficulty and failure,accepting_failure,b2
13109,abandonment,985.0,Notions,Difficulty and failure,accepting_failure,c2
13110,abdicate,204.0,Notions,Difficulty and failure,accepting_failure,c2
13111,abdication,559.0,Notions,Difficulty and failure,accepting_failure,c2
13112,"a big, huge, tough, etc. ask",,Notions,Difficulty and failure,likely_to_fail,c2
13113,abort,90.0,Notions,Difficulty and failure,accepting_failure,c2
13114,abortive,622.0,Notions,Difficulty and failure,resulting_in_failure,c2
13115,a close thing,,Notions,Difficulty and failure,unsuccessful_people_things,c2
13116,a dead duck,,Notions,Difficulty and failure,unsuccessful_people_things,c2
13117,agonizing,367.0,Notions,Difficulty and failure,involving_difficulty,c1
13118,a long shot,,Notions,Difficulty and failure,likely_to_fail,c2
13119,also-ran,,Notions,Difficulty and failure,unsuccessful_people_things,c2
13120,ambitious,2906.0,Notions,Difficulty and failure,likely_to_fail,b2
13121,a miss is as good as a mile,,Notions,Difficulty and failure,accepting_failure,c2
13122,a mug’s game,,Notions,Difficulty and failure,unsuccessful_people_things,c2
13123,a nail in somebody’s/something’s coffin,,Notions,Difficulty and failure,causing_failure,c2
13124,assault,5472.0,Notions,Difficulty and failure,involving_difficulty,c1
13125,attempt,28548.0,Notions,Difficulty and failure,unsuccessful_people_things,b2
13126,attempted,8994.0,Notions,Difficulty and failure,resulting_in_failure,b2
13127,at the expense of somebody/something,,Notions,Difficulty and failure,causing_failure,c1
13128,backfire,18.0,Notions,Difficulty and failure,resulting_in_failure,c2
13129,back the wrong horse,,Notions,Difficulty and failure,resulting_in_failure,c2
13130,badly,6102.0,Notions,Difficulty and failure,resulting_in_failure,b1
13131,balk,190.0,Notions,Difficulty and failure,involving_difficulty,c2
13132,banana skin,,Notions,Difficulty and failure,causing_difficulty,c2
13133,bang goes something,,Notions,Difficulty and failure,accepting_failure,c2
13134,barely,3027.0,Notions,Difficulty and failure,involving_difficulty,b2
13135,barren,4136.0,Notions,Difficulty and failure,resulting_in_failure,c2
13136,batten down the hatches,,Notions,Difficulty and failure,involving_difficulty,c2
13137,battle,39619.0,Notions,Difficulty and failure,involving_difficulty,b1
13138,battle,39619.0,Notions,Difficulty and failure,involving_difficulty,b2
13139,baulk,56.0,Notions,Difficulty and failure,involving_difficulty,c2
13140,be (all) downhill,,Notions,Difficulty and failure,resulting_in_failure,c2
13141,"bear hard, heavily, severely, etc. on somebody",,Notions,Difficulty and failure,causing_difficulty,c2
13142,"be banging, etc. your head against a brick wall",,Notions,Difficulty and failure,resulting_in_failure,c2
13143,be barking up the wrong tree,,Notions,Difficulty and failure,resulting_in_failure,c2
13144,bedevil,4.0,Notions,Difficulty and failure,causing_difficulty,c2
13145,be done for,,Notions,Difficulty and failure,likely_to_fail,c2
13146,be downhill all the way,,Notions,Difficulty and failure,resulting_in_failure,c2
13147,be no picnic,,Notions,Difficulty and failure,involving_difficulty,c2
13148,be on the skids,,Notions,Difficulty and failure,likely_to_fail,c2
13149,be out of the game,,Notions,Difficulty and failure,resulting_in_failure,c2
13150,be up against a brick wall,,Notions,Difficulty and failure,involving_difficulty,c2
13151,big,30847.0,Notions,Difficulty and failure,involving_difficulty,b2
13152,bite off more than you can chew,,Notions,Difficulty and failure,resulting_in_failure,c2
13153,bite the dust,,Notions,Difficulty and failure,resulting_in_failure,c2
13154,bomb,1982.0,Notions,Difficulty and failure,unsuccessful_people_things,c2
13155,bomb,1982.0,Notions,Difficulty and failure,resulting_in_failure,c2
13156,bother,1520.0,Notions,Difficulty and failure,involving_difficulty,c2
13157,bothersome,36.0,Notions,Difficulty and failure,causing_difficulty,c2
13158,break down,,Notions,Difficulty and failure,resulting_in_failure,c1
13159,breakdown,335.0,Notions,Difficulty and failure,resulting_in_failure,c1
13160,bungle,88.0,Notions,Difficulty and failure,resulting_in_failure,c2
13161,bungling,146.0,Notions,Difficulty and failure,resulting_in_failure,c2
13162,burden,7685.0,Notions,Difficulty and failure,causing_difficulty,c1
13163,burden,7685.0,Notions,Difficulty and failure,causing_difficulty,c1
